2.533e-13,1.228e-13,5.4e-14,8.271e-14,1.031e-13,1.466e-13,3.509e-14
2.573e-13,1.212e-13,5.356e-14,8.306e-14,1.047e-13,1.495e-13,3.536e-14
2.578e-13,1.18e-13,5.351e-14,8.32e-14,1.036e-13,1.51e-13,3.57e-14
2.564e-13,1.155e-13,5.336e-14,8.252e-14,1.028e-13,1.496e-13,3.584e-14
2.557e-13,1.144e-13,5.302e-14,8.193e-14,1.024e-13,1.477e-13,3.641e-14
2.515e-13,1.143e-13,5.289e-14,8.189e-14,1.041e-13,1.481e-13,3.619e-14
2.503e-13,1.143e-13,5.424e-14,8.183e-14,1.044e-13,1.482e-13,3.526e-14
2.525e-13,1.157e-13,5.531e-14,8.205e-14,1.024e-13,1.462e-13,3.446e-14
2.545e-13,1.175e-13,5.508e-14,8.203e-14,1.011e-13,1.461e-13,3.427e-14
2.548e-13,1.172e-13,5.472e-14,8.163e-14,9.996e-14,1.486e-13,3.428e-14
2.539e-13,1.163e-13,5.406e-14,8.127e-14,9.917e-14,1.49e-13,3.469e-14
2.538e-13,1.157e-13,5.341e-14,8.066e-14,9.86e-14,1.46e-13,3.562e-14
2.531e-13,1.155e-13,5.312e-14,7.956e-14,9.755e-14,1.449e-13,3.582e-14
2.535e-13,1.158e-13,5.298e-14,7.934e-14,9.75e-14,1.444e-13,3.619e-14
2.535e-13,1.16e-13,5.287e-14,7.955e-14,9.785e-14,1.429e-13,3.639e-14
2.518e-13,1.169e-13,5.296e-14,8.055e-14,9.87e-14,1.417e-13,3.583e-14
2.526e-13,1.18e-13,5.353e-14,8.155e-14,1.002e-13,1.433e-13,3.569e-14
2.548e-13,1.185e-13,5.37e-14,8.146e-14,1e-13,1.453e-13,3.584e-14
2.535e-13,1.193e-13,5.325e-14,8.116e-14,1.011e-13,1.462e-13,3.611e-14
2.515e-13,1.197e-13,5.368e-14,8.11e-14,1.029e-13,1.461e-13,3.649e-14
2.523e-13,1.187e-13,5.381e-14,8.052e-14,1.024e-13,1.437e-13,3.577e-14
2.497e-13,1.174e-13,5.313e-14,7.956e-14,1.018e-13,1.41e-13,3.46e-14
2.463e-13,1.167e-13,5.244e-14,7.937e-14,9.995e-14,1.417e-13,3.406e-14
2.46e-13,1.172e-13,5.248e-14,8.008e-14,9.922e-14,1.444e-13,3.429e-14
2.478e-13,1.182e-13,5.24e-14,8.07e-14,1.004e-13,1.455e-13,3.545e-14
2.506e-13,1.195e-13,5.246e-14,8.099e-14,1.019e-13,1.445e-13,3.612e-14
2.508e-13,1.197e-13,5.277e-14,8.163e-14,1.032e-13,1.435e-13,3.572e-14
2.488e-13,1.199e-13,5.346e-14,8.185e-14,1.048e-13,1.436e-13,3.575e-14
2.502e-13,1.182e-13,5.413e-14,8.142e-14,1.04e-13,1.445e-13,3.626e-14
2.502e-13,1.166e-13,5.4e-14,8.018e-14,1.02e-13,1.436e-13,3.605e-14
2.494e-13,1.158e-13,5.318e-14,7.989e-14,1.006e-13,1.422e-13,3.519e-14
2.5e-13,1.16e-13,5.239e-14,8.049e-14,1.002e-13,1.448e-13,3.522e-14
2.474e-13,1.19e-13,5.291e-14,8.124e-14,1.015e-13,1.465e-13,3.536e-14
2.493e-13,1.206e-13,5.36e-14,8.183e-14,1.042e-13,1.461e-13,3.545e-14
2.523e-13,1.2e-13,5.37e-14,8.094e-14,1.036e-13,1.458e-13,3.527e-14
2.513e-13,1.171e-13,5.248e-14,7.971e-14,1.014e-13,1.449e-13,3.48e-14
2.489e-13,1.152e-13,5.219e-14,7.951e-14,9.834e-14,1.447e-13,3.532e-14
2.486e-13,1.144e-13,5.227e-14,7.997e-14,9.989e-14,1.46e-13,3.601e-14
2.501e-13,1.142e-13,5.261e-14,7.967e-14,1.011e-13,1.472e-13,3.573e-14
2.504e-13,1.147e-13,5.314e-14,7.984e-14,1.013e-13,1.459e-13,3.542e-14
2.498e-13,1.151e-13,5.299e-14,8.028e-14,1.014e-13,1.459e-13,3.568e-14
2.485e-13,1.147e-13,5.267e-14,8.058e-14,1.005e-13,1.473e-13,3.563e-14
2.472e-13,1.147e-13,5.279e-14,8.06e-14,9.893e-14,1.474e-13,3.47e-14
2.475e-13,1.154e-13,5.288e-14,8.087e-14,9.906e-14,1.466e-13,3.398e-14
2.491e-13,1.16e-13,5.316e-14,8.03e-14,1.006e-13,1.453e-13,3.481e-14
2.515e-13,1.169e-13,5.337e-14,8.004e-14,1.023e-13,1.436e-13,3.56e-14
2.538e-13,1.174e-13,5.351e-14,8.082e-14,1.025e-13,1.412e-13,3.522e-14
2.537e-13,1.174e-13,5.361e-14,8.075e-14,1.015e-13,1.411e-13,3.495e-14
2.52e-13,1.176e-13,5.34e-14,8.025e-14,1.005e-13,1.423e-13,3.431e-14
2.511e-13,1.164e-13,5.287e-14,7.945e-14,9.966e-14,1.433e-13,3.365e-14
2.501e-13,1.153e-13,5.216e-14,7.9e-14,9.954e-14,1.44e-13,3.353e-14
2.483e-13,1.153e-13,5.202e-14,7.954e-14,9.924e-14,1.442e-13,3.329e-14
2.466e-13,1.141e-13,5.255e-14,8.058e-14,9.891e-14,1.427e-13,3.374e-14
2.452e-13,1.139e-13,5.28e-14,8.111e-14,1.005e-13,1.416e-13,3.465e-14
2.446e-13,1.155e-13,5.261e-14,8.07e-14,1.009e-13,1.424e-13,3.53e-14
2.456e-13,1.165e-13,5.225e-14,8.077e-14,1.007e-13,1.437e-13,3.612e-14
2.463e-13,1.176e-13,5.208e-14,8.111e-14,1.028e-13,1.448e-13,3.617e-14
2.457e-13,1.171e-13,5.201e-14,8.094e-14,1.029e-13,1.466e-13,3.553e-14
2.439e-13,1.155e-13,5.154e-14,8.017e-14,1.02e-13,1.479e-13,3.525e-14
2.46e-13,1.155e-13,5.143e-14,7.906e-14,1.013e-13,1.465e-13,3.477e-14
2.468e-13,1.159e-13,5.134e-14,7.891e-14,1.004e-13,1.445e-13,3.41e-14
2.447e-13,1.153e-13,5.126e-14,7.953e-14,1.001e-13,1.447e-13,3.382e-14
2.434e-13,1.136e-13,5.148e-14,7.952e-14,1.002e-13,1.457e-13,3.398e-14
2.451e-13,1.141e-13,5.235e-14,7.968e-14,1.015e-13,1.469e-13,3.445e-14
2.474e-13,1.152e-13,5.307e-14,8.017e-14,1.027e-13,1.468e-13,3.459e-14
2.463e-13,1.164e-13,5.3e-14,8.017e-14,1.021e-13,1.465e-13,3.43e-14
2.439e-13,1.175e-13,5.32e-14,7.993e-14,1.021e-13,1.484e-13,3.474e-14
2.458e-13,1.158e-13,5.255e-14,7.994e-14,1.032e-13,1.487e-13,3.579e-14
2.46e-13,1.149e-13,5.198e-14,7.996e-14,1.024e-13,1.463e-13,3.63e-14
2.445e-13,1.151e-13,5.201e-14,7.996e-14,1.041e-13,1.449e-13,3.585e-14
2.45e-13,1.154e-13,5.287e-14,8.041e-14,1.037e-13,1.448e-13,3.543e-14
2.438e-13,1.16e-13,5.291e-14,8.105e-14,1.027e-13,1.446e-13,3.493e-14
